comparison,model_a,model_b,comparison_target,subgroup,metric,pair_count,source_group_count,model_a_mean,model_b_mean,mean_paired_difference,wilcoxon_statistic,wilcoxon_p_value,paired_bootstrap_ci_low,paired_bootstrap_ci_high,hierarchical_bootstrap_ci_low,hierarchical_bootstrap_ci_high,confidence_level,bootstrap_iterations,wilcoxon_p_holm,significant_holm_0.05,wilcoxon_p_display,wilcoxon_p_holm_display
DINOv2 - UNI,DINOv2,UNI,true_class,both_correct,top_30_margin_drop,188,10,1.7923602594974193,2.4951219647488694,-0.7027617052514502,6541.0,0.001719621247121587,-1.1055180521245966,-0.30502498549349766,-1.4910015086704014,0.04517978632193875,0.95,5000,0.001719621247121587,True,p = 0.0017,p = 0.0017
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,attribution_occlusion_spearman,44,9,0.05650101090868313,0.1027247951468401,-0.04622378423815698,401.0,0.27819965899993804,-0.1154481409351394,0.023066752365379965,-0.18781747345683,0.07209723285387291,0.95,5000,0.8345989769998141,False,p = 0.2782,p = 0.8346
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_target_logit_auc,44,9,0.5877621311588551,0.39194892386718005,0.19581320729167515,393.0,0.23879677083414208,-0.06682681068272693,0.462886689656076,-0.20735502810662895,0.7352257188881093,0.95,5000,0.47759354166828416,False,p = 0.2388,p = 0.4776
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,random_target_logit_auc,44,9,0.7369398634351619,0.6089478411215665,0.1279920223135956,402.0,0.28341325604878875,-0.11785369520576001,0.3567953667866886,-0.22692072139673714,0.41677485221108146,0.95,5000,0.29386822855121864,False,p = 0.2834,p = 0.2939
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,bottom_target_logit_auc,44,9,0.870227458675138,0.8547130585690451,0.015514400106092811,481.0,0.876064671364702,-0.2530538702482061,0.27751121471180906,-0.37388830851918553,0.32098585267049745,0.95,5000,1.0,False,p = 0.8761,p = 1.0000
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_minus_random_target_logit_auc,44,9,-0.1491777322763069,-0.21699891725438647,0.06782118497807953,484.0,0.9034548557265225,-0.14680047290690718,0.3000574617939028,-0.27425435052071556,0.5287683151877853,0.95,5000,1.0,False,p = 0.9035,p = 1.0000
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_margin_auc,44,9,-1.1443141263316978,-1.6007540125399826,0.4564398862082851,338.0,0.06747004004739665,0.06522269338792709,0.8427550160986456,-0.1998866009542957,1.2806070945822128,0.95,5000,0.1349400800947933,False,p = 0.0675,p = 0.1349
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_minus_random_margin_auc,44,9,-0.1354366092858568,-0.22424230722456498,0.08880569793870814,484.0,0.9034548557265225,-0.17173282870143822,0.37417400187256605,-0.2563694800741308,0.58025931457774,0.95,5000,0.9034548557265225,False,p = 0.9035,p = 0.9035
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_5_target_logit_drop,44,9,0.13230704655870795,0.07382785241034898,0.058479194148358976,488.0,0.940145439269827,-0.33552722540493546,0.46855445960536546,-0.8711625240717287,0.8411914427469003,0.95,5000,1.0,False,p = 0.9401,p = 1.0000
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_10_target_logit_drop,44,9,-0.01708098128437996,0.15125617173246364,-0.16833715301684363,449.0,0.5988264708680617,-0.7047841606661676,0.34880599664439527,-1.2773839107687983,0.6793401237841044,0.95,5000,0.8239329715538588,False,p = 0.5988,p = 0.8239
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_20_target_logit_drop,44,9,0.25240429147908633,0.349601690333326,-0.09719739885423967,490.0,0.9585423664533437,-0.7900952630881709,0.5756411119924114,-1.537179437404127,0.996334026805744,0.95,5000,0.9585423664533437,False,p = 0.9585,p = 0.9585
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_30_target_logit_drop,44,9,0.5107444026930765,0.5546865291385488,-0.04394212644547222,482.0,0.8851802090905494,-0.7797182771864092,0.6808230262905868,-1.6652976607521757,1.2237268180882916,0.95,5000,0.8851802090905494,False,p = 0.8852,p = 0.8852
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_5_margin_drop,44,9,-0.3383876925165003,-0.01798210834914987,-0.32040558416735043,378.0,0.17569110415604428,-0.78106368671764,0.16231111853637403,-1.30391950044367,0.50097224310293,0.95,5000,0.5270733124681328,False,p = 0.1757,p = 0.5271
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_10_margin_drop,44,9,-0.6725982237945903,0.11796363917264067,-0.7905618629672311,288.0,0.01490898651900352,-1.4125085519796066,-0.23648687709461633,-1.975624045940888,0.030338387800299235,0.95,5000,0.04472695955701056,True,p = 0.0149,p = 0.0447
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_20_margin_drop,44,9,-0.4396830174055966,0.16689026897603815,-0.6065732863816348,386.0,0.20763397786879523,-1.397203944962133,0.11030296493660316,-2.0623671665527104,0.3981707778149499,0.95,5000,0.41526795573759046,False,p = 0.2076,p = 0.4153
DINOv2 - UNI,DINOv2,UNI,true_class,both_incorrect,top_30_margin_drop,44,9,-0.3057760840112513,0.27210443128239026,-0.5778805152936415,413.0,0.34502023502784596,-1.4043533636087722,0.21104965440251608,-1.9927759993381988,0.5343824654214059,0.95,5000,0.6900404700556919,False,p = 0.3450,p = 0.6900
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,attribution_occlusion_spearman,40,10,0.07599355390567578,0.18605567021810676,-0.11006211631243099,230.0,0.014677642795504653,-0.18846363225341076,-0.030744052267529427,-0.2089867233322636,-0.011316008718117032,0.95,5000,0.029355285591009306,True,p = 0.0147,p = 0.0294
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_target_logit_auc,40,10,1.1326720683276652,1.0091549892758487,0.12351707905181679,375.0,0.6463036218483467,-0.22395960241940335,0.4698367120372712,-0.3703394638197118,0.6511582368985621,0.95,5000,1.0,False,p = 0.6463,p = 1.0000
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,random_target_logit_auc,40,10,1.3515420080535112,1.5790105617488734,-0.227468553695362,319.0,0.22650754260575923,-0.595625331551535,0.13952695677644808,-0.7454664330920785,0.27587299879757426,0.95,5000,0.39268896378825957,False,p = 0.2265,p = 0.3927
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,bottom_target_logit_auc,40,10,1.5052059518080205,1.9165664817614014,-0.41136052995338107,255.0,0.0368489142110775,-0.7877685811189004,-0.03753155383034052,-0.9539287578224794,0.08747357094356494,0.95,5000,0.1105467426332325,False,p = 0.0368,p = 0.1105
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_minus_random_target_logit_auc,40,10,-0.21886993972584606,-0.5698555724730249,0.35098563274717887,131.0,8.252464976976626e-05,0.1981562252725998,0.4993598858081967,0.14639108881305438,0.5593562600939935,0.95,5000,0.00024757394930929877,True,p < 0.0001,p = 0.0002
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_margin_auc,40,10,-0.44954278513789186,-0.31186889845877885,-0.1376738866791129,346.0,0.3974238318751304,-0.6285612297561016,0.35765886800084207,-0.8334618358394581,0.6810717136512845,0.95,5000,0.7948476637502608,False,p = 0.3974,p = 0.7948
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_minus_random_margin_auc,40,10,-0.2630025716265664,-0.6863096132408828,0.4233070416143164,148.0,0.00024816789118631277,0.22529324470038412,0.6188386353446693,0.1835965375942444,0.664329390688882,0.95,5000,0.0007445036735589383,True,p = 0.0002,p = 0.0007
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_5_target_logit_drop,40,10,0.316192714869976,0.584421860286966,-0.26822914541698994,205.0,0.005096850996778812,-0.5866899215802549,0.10713197192642807,-0.6811414133892544,0.1742701589954206,0.95,5000,0.015290552990336437,True,p = 0.0051,p = 0.0153
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_10_target_logit_drop,40,10,0.35091291964054105,0.9281334058847278,-0.5772204862441868,151.0,0.00029818139228154905,-0.9504269791767,-0.12942635067156522,-1.0951765966137152,0.003988149850554778,0.95,5000,0.0008945441768446472,True,p = 0.0003,p = 0.0009
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_20_target_logit_drop,40,10,0.582852591201663,1.4208848886424676,-0.8380322974408045,154.0,0.0003571899414964719,-1.2856502155488123,-0.35655446249176775,-1.4664179228628291,-0.2258617078081327,0.95,5000,0.0010715698244894156,True,p = 0.0004,p = 0.0011
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_30_target_logit_drop,40,10,0.7942120640538632,1.82076965959277,-1.0265575955389068,161.0,0.0005381573264457984,-1.6008114615804514,-0.4432810478017201,-1.8026518860849603,-0.24437728913047885,0.95,5000,0.0016144719793373952,True,p = 0.0005,p = 0.0016
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_5_margin_drop,40,10,0.2530190020799637,0.568367013335228,-0.3153480112552643,235.0,0.017831046616265667,-0.683353392779827,0.06952440455555911,-0.8178291117873143,0.198012043412769,0.95,5000,0.053493139848797,False,p = 0.0178,p = 0.0535
DINOv2 - UNI,DINOv2,UNI,true_class,mixed,top_10_margin_drop,40,10,0.27596399188041687,0.9614282265305519,-0.6854642346501351,202.0,0.004444812017027289,-1.1643559395894407,-0.17374199569225363,-1.3158524793950286,-0.017589400082678106,0.95,5000,0.013334436051081866,True,p = 0.0044,p = 0.0133
