model,seed,true_class,predicted_class,count
ResNet18,41,07_ADIPOSE,08_EMPTY,9
ResNet18,41,08_EMPTY,01_TUMOR,0
ResNet18,41,08_EMPTY,02_STROMA,0
ResNet18,41,08_EMPTY,03_COMPLEX,0
ResNet18,41,08_EMPTY,04_LYMPHO,0
ResNet18,41,08_EMPTY,05_DEBRIS,2
ResNet18,41,08_EMPTY,06_MUCOSA,0
ResNet18,41,08_EMPTY,07_ADIPOSE,125
ResNet18,41,08_EMPTY,08_EMPTY,498
ResNet18,57,01_TUMOR,01_TUMOR,574
ResNet18,57,01_TUMOR,02_STROMA,2
ResNet18,57,01_TUMOR,03_COMPLEX,28
ResNet18,57,01_TUMOR,04_LYMPHO,8
ResNet18,57,01_TUMOR,05_DEBRIS,5
ResNet18,57,01_TUMOR,06_MUCOSA,8
ResNet18,57,01_TUMOR,07_ADIPOSE,0
ResNet18,57,01_TUMOR,08_EMPTY,0
ResNet18,57,02_STROMA,01_TUMOR,0
ResNet18,57,02_STROMA,02_STROMA,420
ResNet18,57,02_STROMA,03_COMPLEX,141
ResNet18,57,02_STROMA,04_LYMPHO,6
ResNet18,57,02_STROMA,05_DEBRIS,55
ResNet18,57,02_STROMA,06_MUCOSA,1
ResNet18,57,02_STROMA,07_ADIPOSE,2
ResNet18,57,02_STROMA,08_EMPTY,0
ResNet18,57,03_COMPLEX,01_TUMOR,20
ResNet18,57,03_COMPLEX,02_STROMA,102
ResNet18,57,03_COMPLEX,03_COMPLEX,460
ResNet18,57,03_COMPLEX,04_LYMPHO,35
ResNet18,57,03_COMPLEX,05_DEBRIS,8
ResNet18,57,03_COMPLEX,06_MUCOSA,0
ResNet18,57,03_COMPLEX,07_ADIPOSE,0
ResNet18,57,03_COMPLEX,08_EMPTY,0
ResNet18,57,04_LYMPHO,01_TUMOR,1
ResNet18,57,04_LYMPHO,02_STROMA,3
ResNet18,57,04_LYMPHO,03_COMPLEX,57
ResNet18,57,04_LYMPHO,04_LYMPHO,547
ResNet18,57,04_LYMPHO,05_DEBRIS,2
ResNet18,57,04_LYMPHO,06_MUCOSA,15
ResNet18,57,04_LYMPHO,07_ADIPOSE,0
ResNet18,57,04_LYMPHO,08_EMPTY,0
ResNet18,57,05_DEBRIS,01_TUMOR,1
ResNet18,57,05_DEBRIS,02_STROMA,240
ResNet18,57,05_DEBRIS,03_COMPLEX,23
ResNet18,57,05_DEBRIS,04_LYMPHO,0
ResNet18,57,05_DEBRIS,05_DEBRIS,355
ResNet18,57,05_DEBRIS,06_MUCOSA,1
ResNet18,57,05_DEBRIS,07_ADIPOSE,4
ResNet18,57,05_DEBRIS,08_EMPTY,1
ResNet18,57,06_MUCOSA,01_TUMOR,9
ResNet18,57,06_MUCOSA,02_STROMA,0
ResNet18,57,06_MUCOSA,03_COMPLEX,4
ResNet18,57,06_MUCOSA,04_LYMPHO,6
ResNet18,57,06_MUCOSA,05_DEBRIS,0
ResNet18,57,06_MUCOSA,06_MUCOSA,606
ResNet18,57,06_MUCOSA,07_ADIPOSE,0
ResNet18,57,06_MUCOSA,08_EMPTY,0
ResNet18,57,07_ADIPOSE,01_TUMOR,0
ResNet18,57,07_ADIPOSE,02_STROMA,4
ResNet18,57,07_ADIPOSE,03_COMPLEX,0
ResNet18,57,07_ADIPOSE,04_LYMPHO,0
ResNet18,57,07_ADIPOSE,05_DEBRIS,7
ResNet18,57,07_ADIPOSE,06_MUCOSA,1
ResNet18,57,07_ADIPOSE,07_ADIPOSE,595
ResNet18,57,07_ADIPOSE,08_EMPTY,18
ResNet18,57,08_EMPTY,01_TUMOR,0
ResNet18,57,08_EMPTY,02_STROMA,0
ResNet18,57,08_EMPTY,03_COMPLEX,0
ResNet18,57,08_EMPTY,04_LYMPHO,0
ResNet18,57,08_EMPTY,05_DEBRIS,2
ResNet18,57,08_EMPTY,06_MUCOSA,0
ResNet18,57,08_EMPTY,07_ADIPOSE,6
ResNet18,57,08_EMPTY,08_EMPTY,617
ResNet18,73,01_TUMOR,01_TUMOR,593
ResNet18,73,01_TUMOR,02_STROMA,3
ResNet18,73,01_TUMOR,03_COMPLEX,17
ResNet18,73,01_TUMOR,04_LYMPHO,4
ResNet18,73,01_TUMOR,05_DEBRIS,1
ResNet18,73,01_TUMOR,06_MUCOSA,7
ResNet18,73,01_TUMOR,07_ADIPOSE,0
ResNet18,73,01_TUMOR,08_EMPTY,0
ResNet18,73,02_STROMA,01_TUMOR,1
ResNet18,73,02_STROMA,02_STROMA,375
ResNet18,73,02_STROMA,03_COMPLEX,168
ResNet18,73,02_STROMA,04_LYMPHO,3
ResNet18,73,02_STROMA,05_DEBRIS,75
ResNet18,73,02_STROMA,06_MUCOSA,1
ResNet18,73,02_STROMA,07_ADIPOSE,2
ResNet18,73,02_STROMA,08_EMPTY,0
ResNet18,73,03_COMPLEX,01_TUMOR,29
ResNet18,73,03_COMPLEX,02_STROMA,104
ResNet18,73,03_COMPLEX,03_COMPLEX,404
ResNet18,73,03_COMPLEX,04_LYMPHO,74
ResNet18,73,03_COMPLEX,05_DEBRIS,9
ResNet18,73,03_COMPLEX,06_MUCOSA,5
ResNet18,73,03_COMPLEX,07_ADIPOSE,0
ResNet18,73,03_COMPLEX,08_EMPTY,0
ResNet18,73,04_LYMPHO,01_TUMOR,1
ResNet18,73,04_LYMPHO,02_STROMA,2
ResNet18,73,04_LYMPHO,03_COMPLEX,81
ResNet18,73,04_LYMPHO,04_LYMPHO,528
ResNet18,73,04_LYMPHO,05_DEBRIS,0
ResNet18,73,04_LYMPHO,06_MUCOSA,13
ResNet18,73,04_LYMPHO,07_ADIPOSE,0
ResNet18,73,04_LYMPHO,08_EMPTY,0
ResNet18,73,05_DEBRIS,01_TUMOR,9
ResNet18,73,05_DEBRIS,02_STROMA,247
ResNet18,73,05_DEBRIS,03_COMPLEX,15
ResNet18,73,05_DEBRIS,04_LYMPHO,3
ResNet18,73,05_DEBRIS,05_DEBRIS,338
ResNet18,73,05_DEBRIS,06_MUCOSA,4
ResNet18,73,05_DEBRIS,07_ADIPOSE,7
ResNet18,73,05_DEBRIS,08_EMPTY,2
ResNet18,73,06_MUCOSA,01_TUMOR,14
ResNet18,73,06_MUCOSA,02_STROMA,1
ResNet18,73,06_MUCOSA,03_COMPLEX,5
ResNet18,73,06_MUCOSA,04_LYMPHO,6
ResNet18,73,06_MUCOSA,05_DEBRIS,0
ResNet18,73,06_MUCOSA,06_MUCOSA,599
ResNet18,73,06_MUCOSA,07_ADIPOSE,0
ResNet18,73,06_MUCOSA,08_EMPTY,0
ResNet18,73,07_ADIPOSE,01_TUMOR,0
ResNet18,73,07_ADIPOSE,02_STROMA,9
ResNet18,73,07_ADIPOSE,03_COMPLEX,0
ResNet18,73,07_ADIPOSE,04_LYMPHO,0
ResNet18,73,07_ADIPOSE,05_DEBRIS,5
ResNet18,73,07_ADIPOSE,06_MUCOSA,0
ResNet18,73,07_ADIPOSE,07_ADIPOSE,597
ResNet18,73,07_ADIPOSE,08_EMPTY,14
ResNet18,73,08_EMPTY,01_TUMOR,1
ResNet18,73,08_EMPTY,02_STROMA,0
ResNet18,73,08_EMPTY,03_COMPLEX,0
ResNet18,73,08_EMPTY,04_LYMPHO,0
ResNet18,73,08_EMPTY,05_DEBRIS,0
ResNet18,73,08_EMPTY,06_MUCOSA,0
ResNet18,73,08_EMPTY,07_ADIPOSE,30
ResNet18,73,08_EMPTY,08_EMPTY,594
ResNet18,89,01_TUMOR,01_TUMOR,574
ResNet18,89,01_TUMOR,02_STROMA,4
ResNet18,89,01_TUMOR,03_COMPLEX,25
ResNet18,89,01_TUMOR,04_LYMPHO,7
ResNet18,89,01_TUMOR,05_DEBRIS,4
ResNet18,89,01_TUMOR,06_MUCOSA,11
ResNet18,89,01_TUMOR,07_ADIPOSE,0
ResNet18,89,01_TUMOR,08_EMPTY,0
ResNet18,89,02_STROMA,01_TUMOR,4
ResNet18,89,02_STROMA,02_STROMA,406
ResNet18,89,02_STROMA,03_COMPLEX,151
ResNet18,89,02_STROMA,04_LYMPHO,1
ResNet18,89,02_STROMA,05_DEBRIS,62
ResNet18,89,02_STROMA,06_MUCOSA,0
ResNet18,89,02_STROMA,07_ADIPOSE,1
ResNet18,89,02_STROMA,08_EMPTY,0
ResNet18,89,03_COMPLEX,01_TUMOR,17
ResNet18,89,03_COMPLEX,02_STROMA,122
ResNet18,89,03_COMPLEX,03_COMPLEX,434
ResNet18,89,03_COMPLEX,04_LYMPHO,48
ResNet18,89,03_COMPLEX,05_DEBRIS,4
ResNet18,89,03_COMPLEX,06_MUCOSA,0
ResNet18,89,03_COMPLEX,07_ADIPOSE,0
ResNet18,89,03_COMPLEX,08_EMPTY,0
ResNet18,89,04_LYMPHO,01_TUMOR,2
ResNet18,89,04_LYMPHO,02_STROMA,3
ResNet18,89,04_LYMPHO,03_COMPLEX,70
ResNet18,89,04_LYMPHO,04_LYMPHO,547
ResNet18,89,04_LYMPHO,05_DEBRIS,1
ResNet18,89,04_LYMPHO,06_MUCOSA,2
ResNet18,89,04_LYMPHO,07_ADIPOSE,0
ResNet18,89,04_LYMPHO,08_EMPTY,0
ResNet18,89,05_DEBRIS,01_TUMOR,25
ResNet18,89,05_DEBRIS,02_STROMA,222
ResNet18,89,05_DEBRIS,03_COMPLEX,25
ResNet18,89,05_DEBRIS,04_LYMPHO,3
ResNet18,89,05_DEBRIS,05_DEBRIS,338
ResNet18,89,05_DEBRIS,06_MUCOSA,1
ResNet18,89,05_DEBRIS,07_ADIPOSE,10
ResNet18,89,05_DEBRIS,08_EMPTY,1
ResNet18,89,06_MUCOSA,01_TUMOR,20
ResNet18,89,06_MUCOSA,02_STROMA,1
ResNet18,89,06_MUCOSA,03_COMPLEX,6
ResNet18,89,06_MUCOSA,04_LYMPHO,5
ResNet18,89,06_MUCOSA,05_DEBRIS,1
ResNet18,89,06_MUCOSA,06_MUCOSA,592
ResNet18,89,06_MUCOSA,07_ADIPOSE,0
ResNet18,89,06_MUCOSA,08_EMPTY,0
ResNet18,89,07_ADIPOSE,01_TUMOR,0
ResNet18,89,07_ADIPOSE,02_STROMA,4
ResNet18,89,07_ADIPOSE,03_COMPLEX,0
ResNet18,89,07_ADIPOSE,04_LYMPHO,0
ResNet18,89,07_ADIPOSE,05_DEBRIS,5
ResNet18,89,07_ADIPOSE,06_MUCOSA,1
ResNet18,89,07_ADIPOSE,07_ADIPOSE,599
ResNet18,89,07_ADIPOSE,08_EMPTY,16
ResNet18,89,08_EMPTY,01_TUMOR,1
ResNet18,89,08_EMPTY,02_STROMA,0
ResNet18,89,08_EMPTY,03_COMPLEX,0
ResNet18,89,08_EMPTY,04_LYMPHO,0
ResNet18,89,08_EMPTY,05_DEBRIS,1
ResNet18,89,08_EMPTY,06_MUCOSA,0
ResNet18,89,08_EMPTY,07_ADIPOSE,118
ResNet18,89,08_EMPTY,08_EMPTY,505
ResNet18,101,01_TUMOR,01_TUMOR,577
ResNet18,101,01_TUMOR,02_STROMA,3
ResNet18,101,01_TUMOR,03_COMPLEX,27
ResNet18,101,01_TUMOR,04_LYMPHO,7
ResNet18,101,01_TUMOR,05_DEBRIS,3
ResNet18,101,01_TUMOR,06_MUCOSA,8
ResNet18,101,01_TUMOR,07_ADIPOSE,0
ResNet18,101,01_TUMOR,08_EMPTY,0
ResNet18,101,02_STROMA,01_TUMOR,0
ResNet18,101,02_STROMA,02_STROMA,414
ResNet18,101,02_STROMA,03_COMPLEX,138
ResNet18,101,02_STROMA,04_LYMPHO,2
ResNet18,101,02_STROMA,05_DEBRIS,68
ResNet18,101,02_STROMA,06_MUCOSA,0
ResNet18,101,02_STROMA,07_ADIPOSE,3
ResNet18,101,02_STROMA,08_EMPTY,0
ResNet18,101,03_COMPLEX,01_TUMOR,17
ResNet18,101,03_COMPLEX,02_STROMA,99
ResNet18,101,03_COMPLEX,03_COMPLEX,449
ResNet18,101,03_COMPLEX,04_LYMPHO,50
ResNet18,101,03_COMPLEX,05_DEBRIS,10
ResNet18,101,03_COMPLEX,06_MUCOSA,0
ResNet18,101,03_COMPLEX,07_ADIPOSE,0
ResNet18,101,03_COMPLEX,08_EMPTY,0
ResNet18,101,04_LYMPHO,01_TUMOR,1
ResNet18,101,04_LYMPHO,02_STROMA,0
ResNet18,101,04_LYMPHO,03_COMPLEX,73
ResNet18,101,04_LYMPHO,04_LYMPHO,532
ResNet18,101,04_LYMPHO,05_DEBRIS,1
ResNet18,101,04_LYMPHO,06_MUCOSA,18
ResNet18,101,04_LYMPHO,07_ADIPOSE,0
ResNet18,101,04_LYMPHO,08_EMPTY,0
ResNet18,101,05_DEBRIS,01_TUMOR,3
ResNet18,101,05_DEBRIS,02_STROMA,235
ResNet18,101,05_DEBRIS,03_COMPLEX,11
ResNet18,101,05_DEBRIS,04_LYMPHO,0
ResNet18,101,05_DEBRIS,05_DEBRIS,363
ResNet18,101,05_DEBRIS,06_MUCOSA,0
ResNet18,101,05_DEBRIS,07_ADIPOSE,9
ResNet18,101,05_DEBRIS,08_EMPTY,4
ResNet18,101,06_MUCOSA,01_TUMOR,11
ResNet18,101,06_MUCOSA,02_STROMA,4
ResNet18,101,06_MUCOSA,03_COMPLEX,5
ResNet18,101,06_MUCOSA,04_LYMPHO,8
ResNet18,101,06_MUCOSA,05_DEBRIS,0
ResNet18,101,06_MUCOSA,06_MUCOSA,597
ResNet18,101,06_MUCOSA,07_ADIPOSE,0
ResNet18,101,06_MUCOSA,08_EMPTY,0
ResNet18,101,07_ADIPOSE,01_TUMOR,0
ResNet18,101,07_ADIPOSE,02_STROMA,6
ResNet18,101,07_ADIPOSE,03_COMPLEX,0
ResNet18,101,07_ADIPOSE,04_LYMPHO,0
ResNet18,101,07_ADIPOSE,05_DEBRIS,3
ResNet18,101,07_ADIPOSE,06_MUCOSA,0
ResNet18,101,07_ADIPOSE,07_ADIPOSE,605
ResNet18,101,07_ADIPOSE,08_EMPTY,11
ResNet18,101,08_EMPTY,01_TUMOR,0
ResNet18,101,08_EMPTY,02_STROMA,1
ResNet18,101,08_EMPTY,03_COMPLEX,0
ResNet18,101,08_EMPTY,04_LYMPHO,0
ResNet18,101,08_EMPTY,05_DEBRIS,1
ResNet18,101,08_EMPTY,06_MUCOSA,0
ResNet18,101,08_EMPTY,07_ADIPOSE,49
ResNet18,101,08_EMPTY,08_EMPTY,574
ResNet18,131,01_TUMOR,01_TUMOR,581
ResNet18,131,01_TUMOR,02_STROMA,6
ResNet18,131,01_TUMOR,03_COMPLEX,17
ResNet18,131,01_TUMOR,04_LYMPHO,11
ResNet18,131,01_TUMOR,05_DEBRIS,2
ResNet18,131,01_TUMOR,06_MUCOSA,8
ResNet18,131,01_TUMOR,07_ADIPOSE,0
ResNet18,131,01_TUMOR,08_EMPTY,0
ResNet18,131,02_STROMA,01_TUMOR,3
ResNet18,131,02_STROMA,02_STROMA,426
ResNet18,131,02_STROMA,03_COMPLEX,108
ResNet18,131,02_STROMA,04_LYMPHO,0
ResNet18,131,02_STROMA,05_DEBRIS,85
ResNet18,131,02_STROMA,06_MUCOSA,0
ResNet18,131,02_STROMA,07_ADIPOSE,3
ResNet18,131,02_STROMA,08_EMPTY,0
ResNet18,131,03_COMPLEX,01_TUMOR,21
ResNet18,131,03_COMPLEX,02_STROMA,112
ResNet18,131,03_COMPLEX,03_COMPLEX,416
ResNet18,131,03_COMPLEX,04_LYMPHO,56
ResNet18,131,03_COMPLEX,05_DEBRIS,15
ResNet18,131,03_COMPLEX,06_MUCOSA,4
ResNet18,131,03_COMPLEX,07_ADIPOSE,1
ResNet18,131,03_COMPLEX,08_EMPTY,0
ResNet18,131,04_LYMPHO,01_TUMOR,1
ResNet18,131,04_LYMPHO,02_STROMA,7
ResNet18,131,04_LYMPHO,03_COMPLEX,50
ResNet18,131,04_LYMPHO,04_LYMPHO,559
ResNet18,131,04_LYMPHO,05_DEBRIS,1
ResNet18,131,04_LYMPHO,06_MUCOSA,7
ResNet18,131,04_LYMPHO,07_ADIPOSE,0
ResNet18,131,04_LYMPHO,08_EMPTY,0
ResNet18,131,05_DEBRIS,01_TUMOR,2
ResNet18,131,05_DEBRIS,02_STROMA,220
ResNet18,131,05_DEBRIS,03_COMPLEX,20
ResNet18,131,05_DEBRIS,04_LYMPHO,0
ResNet18,131,05_DEBRIS,05_DEBRIS,369
ResNet18,131,05_DEBRIS,06_MUCOSA,0
ResNet18,131,05_DEBRIS,07_ADIPOSE,10
ResNet18,131,05_DEBRIS,08_EMPTY,4
ResNet18,131,06_MUCOSA,01_TUMOR,4
ResNet18,131,06_MUCOSA,02_STROMA,0
ResNet18,131,06_MUCOSA,03_COMPLEX,8
ResNet18,131,06_MUCOSA,04_LYMPHO,5
ResNet18,131,06_MUCOSA,05_DEBRIS,0
ResNet18,131,06_MUCOSA,06_MUCOSA,608
ResNet18,131,06_MUCOSA,07_ADIPOSE,0
ResNet18,131,06_MUCOSA,08_EMPTY,0
ResNet18,131,07_ADIPOSE,01_TUMOR,0
ResNet18,131,07_ADIPOSE,02_STROMA,4
ResNet18,131,07_ADIPOSE,03_COMPLEX,0
ResNet18,131,07_ADIPOSE,04_LYMPHO,0
ResNet18,131,07_ADIPOSE,05_DEBRIS,8
ResNet18,131,07_ADIPOSE,06_MUCOSA,0
ResNet18,131,07_ADIPOSE,07_ADIPOSE,599
ResNet18,131,07_ADIPOSE,08_EMPTY,14
ResNet18,131,08_EMPTY,01_TUMOR,0
ResNet18,131,08_EMPTY,02_STROMA,0
ResNet18,131,08_EMPTY,03_COMPLEX,0
ResNet18,131,08_EMPTY,04_LYMPHO,0
ResNet18,131,08_EMPTY,05_DEBRIS,0
ResNet18,131,08_EMPTY,06_MUCOSA,0
ResNet18,131,08_EMPTY,07_ADIPOSE,73
ResNet18,131,08_EMPTY,08_EMPTY,552
ResNet18,151,01_TUMOR,01_TUMOR,572
ResNet18,151,01_TUMOR,02_STROMA,6
ResNet18,151,01_TUMOR,03_COMPLEX,28
ResNet18,151,01_TUMOR,04_LYMPHO,5
ResNet18,151,01_TUMOR,05_DEBRIS,3
ResNet18,151,01_TUMOR,06_MUCOSA,9
ResNet18,151,01_TUMOR,07_ADIPOSE,2
ResNet18,151,01_TUMOR,08_EMPTY,0
ResNet18,151,02_STROMA,01_TUMOR,0
ResNet18,151,02_STROMA,02_STROMA,411
ResNet18,151,02_STROMA,03_COMPLEX,173
ResNet18,151,02_STROMA,04_LYMPHO,2
ResNet18,151,02_STROMA,05_DEBRIS,36
ResNet18,151,02_STROMA,06_MUCOSA,0
ResNet18,151,02_STROMA,07_ADIPOSE,3
ResNet18,151,02_STROMA,08_EMPTY,0
ResNet18,151,03_COMPLEX,01_TUMOR,39
ResNet18,151,03_COMPLEX,02_STROMA,88
ResNet18,151,03_COMPLEX,03_COMPLEX,444
ResNet18,151,03_COMPLEX,04_LYMPHO,49
ResNet18,151,03_COMPLEX,05_DEBRIS,4
ResNet18,151,03_COMPLEX,06_MUCOSA,1
ResNet18,151,03_COMPLEX,07_ADIPOSE,0
ResNet18,151,03_COMPLEX,08_EMPTY,0
ResNet18,151,04_LYMPHO,01_TUMOR,0
ResNet18,151,04_LYMPHO,02_STROMA,2
ResNet18,151,04_LYMPHO,03_COMPLEX,63
ResNet18,151,04_LYMPHO,04_LYMPHO,551
ResNet18,151,04_LYMPHO,05_DEBRIS,1
ResNet18,151,04_LYMPHO,06_MUCOSA,8
ResNet18,151,04_LYMPHO,07_ADIPOSE,0
ResNet18,151,04_LYMPHO,08_EMPTY,0
ResNet18,151,05_DEBRIS,01_TUMOR,3
ResNet18,151,05_DEBRIS,02_STROMA,225
ResNet18,151,05_DEBRIS,03_COMPLEX,32
ResNet18,151,05_DEBRIS,04_LYMPHO,2
ResNet18,151,05_DEBRIS,05_DEBRIS,355
ResNet18,151,05_DEBRIS,06_MUCOSA,2
ResNet18,151,05_DEBRIS,07_ADIPOSE,5
ResNet18,151,05_DEBRIS,08_EMPTY,1
ResNet18,151,06_MUCOSA,01_TUMOR,10
ResNet18,151,06_MUCOSA,02_STROMA,1
ResNet18,151,06_MUCOSA,03_COMPLEX,3
ResNet18,151,06_MUCOSA,04_LYMPHO,9
ResNet18,151,06_MUCOSA,05_DEBRIS,0
ResNet18,151,06_MUCOSA,06_MUCOSA,602
ResNet18,151,06_MUCOSA,07_ADIPOSE,0
ResNet18,151,06_MUCOSA,08_EMPTY,0
ResNet18,151,07_ADIPOSE,01_TUMOR,0
ResNet18,151,07_ADIPOSE,02_STROMA,6
ResNet18,151,07_ADIPOSE,03_COMPLEX,0
ResNet18,151,07_ADIPOSE,04_LYMPHO,0
ResNet18,151,07_ADIPOSE,05_DEBRIS,6
ResNet18,151,07_ADIPOSE,06_MUCOSA,0
ResNet18,151,07_ADIPOSE,07_ADIPOSE,605
ResNet18,151,07_ADIPOSE,08_EMPTY,8
ResNet18,151,08_EMPTY,01_TUMOR,0
ResNet18,151,08_EMPTY,02_STROMA,0
ResNet18,151,08_EMPTY,03_COMPLEX,0
ResNet18,151,08_EMPTY,04_LYMPHO,0
ResNet18,151,08_EMPTY,05_DEBRIS,0
ResNet18,151,08_EMPTY,06_MUCOSA,0
ResNet18,151,08_EMPTY,07_ADIPOSE,586
ResNet18,151,08_EMPTY,08_EMPTY,39
ResNet18,181,01_TUMOR,01_TUMOR,567
ResNet18,181,01_TUMOR,02_STROMA,1
ResNet18,181,01_TUMOR,03_COMPLEX,30
ResNet18,181,01_TUMOR,04_LYMPHO,3
ResNet18,181,01_TUMOR,05_DEBRIS,8
ResNet18,181,01_TUMOR,06_MUCOSA,16
ResNet18,181,01_TUMOR,07_ADIPOSE,0
ResNet18,181,01_TUMOR,08_EMPTY,0
ResNet18,181,02_STROMA,01_TUMOR,1
ResNet18,181,02_STROMA,02_STROMA,413
ResNet18,181,02_STROMA,03_COMPLEX,120
ResNet18,181,02_STROMA,04_LYMPHO,6
ResNet18,181,02_STROMA,05_DEBRIS,80
ResNet18,181,02_STROMA,06_MUCOSA,3
ResNet18,181,02_STROMA,07_ADIPOSE,2
ResNet18,181,02_STROMA,08_EMPTY,0
ResNet18,181,03_COMPLEX,01_TUMOR,28
ResNet18,181,03_COMPLEX,02_STROMA,105
ResNet18,181,03_COMPLEX,03_COMPLEX,422
ResNet18,181,03_COMPLEX,04_LYMPHO,58
ResNet18,181,03_COMPLEX,05_DEBRIS,10
ResNet18,181,03_COMPLEX,06_MUCOSA,2
ResNet18,181,03_COMPLEX,07_ADIPOSE,0
ResNet18,181,03_COMPLEX,08_EMPTY,0
ResNet18,181,04_LYMPHO,01_TUMOR,2
ResNet18,181,04_LYMPHO,02_STROMA,0
ResNet18,181,04_LYMPHO,03_COMPLEX,75
ResNet18,181,04_LYMPHO,04_LYMPHO,543
ResNet18,181,04_LYMPHO,05_DEBRIS,3
ResNet18,181,04_LYMPHO,06_MUCOSA,2
ResNet18,181,04_LYMPHO,07_ADIPOSE,0
ResNet18,181,04_LYMPHO,08_EMPTY,0
ResNet18,181,05_DEBRIS,01_TUMOR,12
ResNet18,181,05_DEBRIS,02_STROMA,242
ResNet18,181,05_DEBRIS,03_COMPLEX,7
ResNet18,181,05_DEBRIS,04_LYMPHO,0
ResNet18,181,05_DEBRIS,05_DEBRIS,361
ResNet18,181,05_DEBRIS,06_MUCOSA,0
ResNet18,181,05_DEBRIS,07_ADIPOSE,2
ResNet18,181,05_DEBRIS,08_EMPTY,1
ResNet18,181,06_MUCOSA,01_TUMOR,10
ResNet18,181,06_MUCOSA,02_STROMA,0
ResNet18,181,06_MUCOSA,03_COMPLEX,4
ResNet18,181,06_MUCOSA,04_LYMPHO,9
ResNet18,181,06_MUCOSA,05_DEBRIS,1
ResNet18,181,06_MUCOSA,06_MUCOSA,601
ResNet18,181,06_MUCOSA,07_ADIPOSE,0
ResNet18,181,06_MUCOSA,08_EMPTY,0
ResNet18,181,07_ADIPOSE,01_TUMOR,0
ResNet18,181,07_ADIPOSE,02_STROMA,3
ResNet18,181,07_ADIPOSE,03_COMPLEX,0
ResNet18,181,07_ADIPOSE,04_LYMPHO,0
ResNet18,181,07_ADIPOSE,05_DEBRIS,7
ResNet18,181,07_ADIPOSE,06_MUCOSA,0
ResNet18,181,07_ADIPOSE,07_ADIPOSE,606
ResNet18,181,07_ADIPOSE,08_EMPTY,9
ResNet18,181,08_EMPTY,01_TUMOR,0
ResNet18,181,08_EMPTY,02_STROMA,0
ResNet18,181,08_EMPTY,03_COMPLEX,0
ResNet18,181,08_EMPTY,04_LYMPHO,0
ResNet18,181,08_EMPTY,05_DEBRIS,0
ResNet18,181,08_EMPTY,06_MUCOSA,0
ResNet18,181,08_EMPTY,07_ADIPOSE,34
ResNet18,181,08_EMPTY,08_EMPTY,591
UNI,11,01_TUMOR,01_TUMOR,600
UNI,11,01_TUMOR,02_STROMA,1
UNI,11,01_TUMOR,03_COMPLEX,19
UNI,11,01_TUMOR,04_LYMPHO,4
UNI,11,01_TUMOR,05_DEBRIS,0
UNI,11,01_TUMOR,06_MUCOSA,1
UNI,11,01_TUMOR,07_ADIPOSE,0
UNI,11,01_TUMOR,08_EMPTY,0
UNI,11,02_STROMA,01_TUMOR,0
UNI,11,02_STROMA,02_STROMA,449
UNI,11,02_STROMA,03_COMPLEX,131
UNI,11,02_STROMA,04_LYMPHO,0
UNI,11,02_STROMA,05_DEBRIS,43
UNI,11,02_STROMA,06_MUCOSA,0
UNI,11,02_STROMA,07_ADIPOSE,2
UNI,11,02_STROMA,08_EMPTY,0
UNI,11,03_COMPLEX,01_TUMOR,14
UNI,11,03_COMPLEX,02_STROMA,88
UNI,11,03_COMPLEX,03_COMPLEX,470
UNI,11,03_COMPLEX,04_LYMPHO,47
UNI,11,03_COMPLEX,05_DEBRIS,6
UNI,11,03_COMPLEX,06_MUCOSA,0
UNI,11,03_COMPLEX,07_ADIPOSE,0
UNI,11,03_COMPLEX,08_EMPTY,0
UNI,11,04_LYMPHO,01_TUMOR,0
UNI,11,04_LYMPHO,02_STROMA,2
UNI,11,04_LYMPHO,03_COMPLEX,73
UNI,11,04_LYMPHO,04_LYMPHO,549
UNI,11,04_LYMPHO,05_DEBRIS,1
UNI,11,04_LYMPHO,06_MUCOSA,0
UNI,11,04_LYMPHO,07_ADIPOSE,0
UNI,11,04_LYMPHO,08_EMPTY,0
UNI,11,05_DEBRIS,01_TUMOR,0
UNI,11,05_DEBRIS,02_STROMA,229
UNI,11,05_DEBRIS,03_COMPLEX,19
UNI,11,05_DEBRIS,04_LYMPHO,0
UNI,11,05_DEBRIS,05_DEBRIS,373
UNI,11,05_DEBRIS,06_MUCOSA,0
UNI,11,05_DEBRIS,07_ADIPOSE,4
UNI,11,05_DEBRIS,08_EMPTY,0
UNI,11,06_MUCOSA,01_TUMOR,2
UNI,11,06_MUCOSA,02_STROMA,0
UNI,11,06_MUCOSA,03_COMPLEX,1
UNI,11,06_MUCOSA,04_LYMPHO,1
UNI,11,06_MUCOSA,05_DEBRIS,0
UNI,11,06_MUCOSA,06_MUCOSA,621
UNI,11,06_MUCOSA,07_ADIPOSE,0
UNI,11,06_MUCOSA,08_EMPTY,0
UNI,11,07_ADIPOSE,01_TUMOR,0
UNI,11,07_ADIPOSE,02_STROMA,1
UNI,11,07_ADIPOSE,03_COMPLEX,0
UNI,11,07_ADIPOSE,04_LYMPHO,0
UNI,11,07_ADIPOSE,05_DEBRIS,3
UNI,11,07_ADIPOSE,06_MUCOSA,0
UNI,11,07_ADIPOSE,07_ADIPOSE,615
UNI,11,07_ADIPOSE,08_EMPTY,6
UNI,11,08_EMPTY,01_TUMOR,0
UNI,11,08_EMPTY,02_STROMA,0
UNI,11,08_EMPTY,03_COMPLEX,0
UNI,11,08_EMPTY,04_LYMPHO,0
