cohort_name,analysis_family,target_role,model,method,perturbation,grid_label,case_id,attribution_occlusion_spearman,normalized_top_minus_random_target_logit_auc,normalized_top_minus_random_target_margin_auc,top_minus_random_relative_target_logit_reduction_auc,top_minus_random_relative_target_margin_reduction_auc,top_minus_random_5_relative_target_logit_reduction,top_minus_random_10_relative_target_logit_reduction,top_minus_random_20_relative_target_logit_reduction,top_minus_random_30_relative_target_logit_reduction,top_minus_random_5_relative_target_margin_reduction,top_minus_random_10_relative_target_margin_reduction,top_minus_random_20_relative_target_margin_reduction,top_minus_random_30_relative_target_margin_reduction
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-09,0.0030909667459617382,-0.07196458522432589,-0.2535741338263882,0.02203043720704071,0.033565174068089995,-0.0023975986022159793,0.025214275884080668,0.04755976303419573,0.06901243777441021,-0.0035056316741592076,0.03752085828296808,0.059126288054549385,0.11067757814575453
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,gaussian_blur,common_14,CRC-Prim-HE-10,0.05151434649847693,-0.14123316935674154,-0.36348708927176665,0.060863911333579566,0.11033700123308655,0.012593296340645675,0.05098829810659818,0.12482526612226841,0.1689304377637555,0.05168753609943765,0.11508034522282794,0.23293386505796268,0.3049621729909258
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-01,0.008218256478739179,-0.23395033024057083,-0.9676119928779019,0.09009989466249105,0.1896779362455373,0.05045256168867247,0.10036417715290036,0.19018962513901783,0.23154543624646817,0.12518832603664257,0.17328993617849464,0.4622001392441167,0.5038498816190512
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-02,0.1412308612972494,-0.21301262177775976,-0.2776964041572997,0.0977361485281644,0.12041201774922008,0.08495400353937035,0.12904565627616735,0.1844892304059886,0.22508551154700243,0.10488323425945982,0.1511338392823164,0.22670582681852694,0.2779458697957502
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-03,0.03216278062262533,-0.3173705636900712,-0.682380344374521,0.15045444546277498,0.3317700764916748,0.1170832508102321,0.18278473078437502,0.27474356061536165,0.39012438427991647,0.3178410796234908,0.41983593610392367,0.6237069257412927,0.8709330588522717
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-04,-0.002893240038652415,-0.18863736737135536,-0.2618286579702383,0.08293131774397818,0.11583551009636696,0.045132489998990416,0.07938687049556489,0.1430269032497411,0.20823232628720298,0.06445958579058644,0.09962986501315887,0.1851427819001564,0.28482618670093596
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-05,0.1859154128087153,-0.33496021489503136,-0.6946576746381935,0.14381712116182171,0.3119476950934217,0.11430519732038719,0.17737345536104698,0.2897706092086356,0.3538227930011167,0.27599270979947066,0.4568337616192513,0.6891497404392859,0.7421895576170522
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-06,0.15262548928477215,-0.16942377511139817,-1.535023425150855,0.07415579484053361,-0.9926003172747333,0.04171022801981038,0.072396300848625,0.13250354658323776,0.17981220258328312,-2.803972953930652,-3.1296190227852616,-2.906678747154526,-1.9271508807226791
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-07,0.09861279688518668,-0.323336739726942,-3.0281006939971937,0.13449546703321855,0.31834846846226883,0.10629223073410066,0.17587354574704828,0.27328162589065336,0.3226156243460323,0.3243203683650162,0.4655898062318976,0.6502195692939691,0.7544192527347758
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-08,0.13341232895799837,-0.21925890281660157,-0.41609184783802383,0.0988599254974816,0.16497852039344296,0.09708553807505653,0.14058355739843098,0.19567180887008745,0.2244441637182657,0.2102823488839913,0.2570889374223063,0.32276899537878523,0.3603876060029687
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-09,0.2221361537023704,-0.2399992436478615,-0.4669807586747626,0.09158767024327401,0.14077720255029458,0.09750863161814527,0.1401719467575913,0.1871938477016912,0.2169971684056374,0.15445825622318912,0.22534996333420143,0.28185022352364736,0.33158216136770274
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,local_mean,common_14,CRC-Prim-HE-10,0.10547764610414648,-0.14997386951634747,-0.24749967073058826,0.0672562655277406,0.10669421644335725,0.041403198582784614,0.08059855559840368,0.13660843438433315,0.1749292420418899,0.050550464676220534,0.1137996964132029,0.20743730031694715,0.28376715497417226
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,normalized_zero,common_14,CRC-Prim-HE-01,0.18894881986789447,-0.2214790716951866,-0.49536770837406696,0.10211016253624254,0.3006802516876459,0.0625189316129687,0.11631831660730611,0.18695302019564702,0.2527471972089241,0.08301166739193128,0.24491948891930448,0.4678345189585933,0.7544551646438755
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,normalized_zero,common_14,CRC-Prim-HE-02,0.20986814637875512,-0.1864586836934373,-0.24637733780936827,0.0867862883538868,0.11051210706003116,0.0685918856222577,0.11329550008459187,0.16875446531871569,0.2040095852808493,0.08911403780987588,0.14291178147225114,0.21962073660870549,0.2525643216181229
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,normalized_zero,common_14,CRC-Prim-HE-03,-0.009382825533947778,-0.28915335388854735,-0.628186246965922,0.1408199521323582,0.33881616689767907,0.12238216678033927,0.16121684134347308,0.23095814136303436,0.36293369688185817,0.3358569337811534,0.3989947712807211,0.5955562434766075,0.875281105937424
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,normalized_zero,common_14,CRC-Prim-HE-04,0.07903586010408042,-0.18454690794802697,-0.2603281628814062,0.0882428234092312,0.12607458300359248,0.05544719102927986,0.08623201090850878,0.14069149341517,0.21324147960495995,0.08346932773501976,0.12426386159222888,0.2000409826536701,0.3081599187104574
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,normalized_zero,common_14,CRC-Prim-HE-05,0.1802304423013788,-0.28875938173163007,-0.6319105050047376,0.13412884691424276,0.35021881871598076,0.09678900700401201,0.14933052116280218,0.25286135065566734,0.32459966671857793,0.2743761409481587,0.5128714859016249,0.7603601474564059,0.8427949996629863
selected_faithfulness,primary_jointly_correct_true_class,true_class,UNI,gradient_attention_rollout,normalized_zero,common_14,CRC-Prim-HE-06,0.14594987963124928,-0.14259930277549823,2.9242058638923845,0.06393843734160876,-0.7776819452819463,0.02285116379271449,0.04183489968990321,0.11225582954905935,0.14785119472240651,-2.414478876080381,-2.7204397038895087,-2.2126939788421907,-2.0261734078028226
